GUID	Date (GMT)	URL	Contents	Author	Name	Country	State/Region	City/Urban Area	Category	Emotion	Source	Gender	Posts	Followers	Following	Influence Score	Post Title	Post Type	Image URL	Brand
1126588084244684815		http://twitter.com/AdmissionSummit/status/1126588084244684815	RT @altusinc What Led Up to the College Admissions Scandal? We're breaking down all of the news here: 🔗https://t.co/E9OmefPt0r #Admissions #CollegeAdmissionsScandal #VarsityBlues https://t.co/TpKB5GhQhG	@AdmissionSummit	The Admissions Summit	Canada	Ontario	Toronto	Neutral	Neutral	Twitter						RT @altusinc What Led Up to the College Admissions Scandal? We're breaking down all of the news here: 🔗https://t.co/E9OmefPt0r #Admissions #CollegeAdmissionsScandal #VarsityBlues https://t.co/TpKB5GhQhG	Retweet		
1126365524450054144		http://twitter.com/NaughtyCorner4U/status/1126365524450054144	RT @DIFS2019 The way this girl bounces and moves on this dick is incredible!!!!!! Submitted by a California State University student, Comment below for you chance to be sent the full 6 minute video!!! #difs2019 #collegelife #collegeadmissionsscandal #hot #exgf #twerk #ass #college https://t.co/1FSUX4bJYv	@NaughtyCorner4U	*Northeastern Couple*	United States of America	Ohio		Positive	Neutral	Twitter						"RT @DIFS2019 The way this girl bounces and moves on this dick is incredible!!!!!!

Submitted by a California State University student, 

Comment below for you chance to be sent the full 6 minute video!!! 

#difs2019 #collegelife #collegeadmissionsscandal #hot #exgf #twerk #ass #college https://t.co/1FSUX4bJYv"	Retweet		
1126541491827105793		http://twitter.com/Newsenm/status/1126541491827105793	Lessons From a Scandal: Colleges Quietly Tighten the Athletic Recruiting Process #CollegeAdmissionsScandal(2019) #CollegesandUniversities #ENMNEWS #HarvardUniversity #Singer,William(1960) #StanfordUniversity https://t.co/05B4KqfCB9	@Newsenm	ENM News	United States of America			Neutral	Joy	Twitter						Lessons From a Scandal: Colleges Quietly Tighten the Athletic Recruiting Process #CollegeAdmissionsScandal(2019) #CollegesandUniversities #ENMNEWS #HarvardUniversity #Singer,William(1960) #StanfordUniversity https://t.co/05B4KqfCB9	Tweet		
1126530988413194240		http://twitter.com/InquisitiveKim/status/1126530988413194240	Olivia Jade & Isabella Rose Are Reportedly Not Targets In Admissions Scandal #collegeadmissionsscandal #CollegeCheatingScandal #loriloughlin https://t.co/87bb7JCtu7	@InquisitiveKim	Inquisitive Kim				Neutral	Neutral	Twitter	F					"Olivia Jade & Isabella Rose Are Reportedly Not Targets In Admissions Scandal
#collegeadmissionsscandal #CollegeCheatingScandal #loriloughlin  https://t.co/87bb7JCtu7"	Tweet		
1126549433254965248		http://twitter.com/DavidEnd4/status/1126549433254965248	RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired. He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty	@DavidEnd4	David End	United States of America			Neutral	Neutral	Twitter	M					"RT @EpochTimes .@Cydcor executive Stephen Semprevivo pleaded guilty to charges that he paid $400,000 in #bribes to get his son into @Georgetown University has been fired.

He is the 3rd parent to plead guilty in the vast #CollegeAdmissionsScandal. https://t.co/gyBiFVDsty"	Retweet		
1126537396193882112		http://twitter.com/NewsroomPR/status/1126537396193882112	Lori #Loughlin feels wronged in #CollegeAdmissionsScandal, looking to fight charges...@MSN Entertainment features insight from expert @LaraYeretsian of Yeretsian Law: https://t.co/zb1ja3KKvi #attorney #criminaldefense	@NewsroomPR	NewsroomPR	United States of America	California	Los Angeles	Neutral	Neutral	Twitter						"Lori #Loughlin feels wronged in #CollegeAdmissionsScandal, looking to fight charges...@MSN Entertainment features insight from expert 
@LaraYeretsian of Yeretsian Law: https://t.co/zb1ja3KKvi #attorney #criminaldefense"	Tweet		
1126314460602425344		http://twitter.com/AustinLouis5/status/1126314460602425344	RT @DMAnews1 Stephen Semprevivo pleads guilty in federal court in #Boston in connection with the #CollegeAdmissionsScandal	@AustinLouis5	Austin Louis	United States of America	Ohio	Zanesville	Positive	Neutral	Twitter	M					RT @DMAnews1 Stephen Semprevivo pleads guilty in federal court in #Boston in connection with the #CollegeAdmissionsScandal	Retweet		
1126580965764227074		http://twitter.com/Eddzzzzzzz/status/1126580965764227074	RT @Newsenm Lessons From a Scandal: Colleges Quietly Tighten the Athletic Recruiting Process #CollegeAdmissionsScandal(2019) #CollegesandUniversities #ENMNEWS #HarvardUniversity #Singer,William(1960) #StanfordUniversity https://t.co/05B4KqfCB9	@Eddzzzzzzz	XXX				Neutral	Neutral	Twitter						RT @Newsenm Lessons From a Scandal: Colleges Quietly Tighten the Athletic Recruiting Process #CollegeAdmissionsScandal(2019) #CollegesandUniversities #ENMNEWS #HarvardUniversity #Singer,William(1960) #StanfordUniversity https://t.co/05B4KqfCB9	Retweet		
1126292741548380161		http://twitter.com/cjgaudet/status/1126292741548380161	RT @EpochTimes #CollegeAdmissionsScandal: Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA	@cjgaudet	colleen gaudet				Neutral	Neutral	Twitter	F					"RT @EpochTimes #CollegeAdmissionsScandal:
Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA"	Retweet		
1126486995268665344		http://twitter.com/mrinere/status/1126486995268665344	She paid a college consultant $6.5 million to get her daughter into Stanford. She said she was tricked. https://t.co/uLb5QcUvqG #operationvarsityblues #collegeadmissionsscandal	@mrinere	Dr. Monique Rinere	United States of America	New York	New York	Neutral	Unclassified	Twitter	F					She paid a college consultant $6.5 million to get her daughter into Stanford. She said she was tricked.  https://t.co/uLb5QcUvqG #operationvarsityblues #collegeadmissionsscandal	Tweet		
1126426962606678016		http://twitter.com/Mikewil37284591/status/1126426962606678016	$3500 allowance for college babes to pay their bills and school loans...like,RT and DM me #sugarbaby #sugarbabyneeded #collegelife #sugardaddydating #sugardaddyneeded #SugarDaddyWanted #sugardaddy #sugarmummy #collegeadmissionsscandal #collegecallgirls	@Mikewil37284591	Mike willams	United States of America	Louisiana		Positive	Sadness	Twitter	M					"$3500 allowance for college babes to pay their bills and school loans...like,RT and DM me 
#sugarbaby #sugarbabyneeded #collegelife #sugardaddydating #sugardaddyneeded #SugarDaddyWanted #sugardaddy
#sugarmummy
#collegeadmissionsscandal #collegecallgirls"	Tweet		
1126505789751881728		http://twitter.com/CherylMcDowell8/status/1126505789751881728	Some insight on the college admissions scandal, D&O and Employment Practices Liability insurance #riskmanagement #liabilityinsurance #collegeadmissionsscandal https://t.co/b5w8s6LJl4	@CherylMcDowell8	Cheryl McDowell	United States of America			Neutral	Neutral	Twitter	F					Some insight on the college admissions scandal, D&O and Employment Practices Liability insurance #riskmanagement #liabilityinsurance #collegeadmissionsscandal https://t.co/b5w8s6LJl4	Tweet		
1126296546478297088		http://twitter.com/anallingus/status/1126296546478297088	RT @DIFS2019 The way this girl bounces and moves on this dick is incredible!!!!!! Submitted by a California State University student, Comment below for you chance to be sent the full 6 minute video!!! #difs2019 #collegelife #collegeadmissionsscandal #hot #exgf #twerk #ass #college https://t.co/1FSUX4bJYv	@anallingus	llj				Positive	Neutral	Twitter						"RT @DIFS2019 The way this girl bounces and moves on this dick is incredible!!!!!!

Submitted by a California State University student, 

Comment below for you chance to be sent the full 6 minute video!!! 

#difs2019 #collegelife #collegeadmissionsscandal #hot #exgf #twerk #ass #college https://t.co/1FSUX4bJYv"	Retweet		
1126581393230721024		http://twitter.com/AJackso63831215/status/1126581393230721024	#CollegeAdmissionsScandal. #Elite had it made & pay more money than those #disabled with #lyme etc. can ever hope to get from #ERISA-enabled #LTD companies. & they use #disability to cheat. for what? harmed all disabled- who will get more eye rolls because of them #LoriLoughlin	@AJackso63831215	A Jackson				Negative	Disgust	Twitter	M					#CollegeAdmissionsScandal. #Elite had it made & pay more money than those #disabled with #lyme etc. can ever hope to get from #ERISA-enabled #LTD companies. & they use #disability to cheat. for what?  harmed all disabled- who will get more eye rolls because of them #LoriLoughlin	Tweet		
1126587962290888705		http://twitter.com/flexicoshawdy/status/1126587962290888705	#collegeadmissionsscandal is completely exposing @uofsandiego for allowing privileged people to cheat their way through life time and time again	@flexicoshawdy	flexicoshawdy				Negative	Disgust	Twitter						#collegeadmissionsscandal is completely exposing @uofsandiego for allowing privileged people to cheat their way through life time and time again	Tweet		
1126615327930847232		http://twitter.com/DailyMulligan/status/1126615327930847232	College Admissions Scandal Getting A TV Show https://t.co/HczK9O5y02 #USNews #CollegeAdmissionsScandal #TVShow https://t.co/iggNRK4sFl	@DailyMulligan	Daily Mulligan				Neutral	Neutral	Twitter						"College Admissions Scandal Getting A TV Show
https://t.co/HczK9O5y02
#USNews #CollegeAdmissionsScandal #TVShow https://t.co/iggNRK4sFl"	Tweet		
1126539606659178501		http://twitter.com/NewsroomPR/status/1126539606659178501	".@usweekly dives further into the #CollegeAdmissionsScandal, featuring @WestCoastTrial Lawyers President and co-founder Neama Rahmani in a discussion on #LoriLoughlin and her husband: ""[They] could spend years, if not decades, behind bars."" https://t.co/PIVcJJa3Ge"	@NewsroomPR	NewsroomPR	United States of America	California	Los Angeles	Neutral	Neutral	Twitter						".@usweekly dives further into the #CollegeAdmissionsScandal, featuring @WestCoastTrial Lawyers President and co-founder Neama Rahmani in a discussion on #LoriLoughlin and her husband: ""[They] could spend years, if not decades, behind bars."" https://t.co/PIVcJJa3Ge"	Tweet		
1126309978824957952		http://twitter.com/a35362/status/1126309978824957952	The mess that is elite college admissions, explained by a former dean https://t.co/FbJnJSgiYZ #collegeadmissionsscandal https://t.co/WT1zSeYO6V	@a35362	April Spivey	United States of America	Illinois		Neutral	Neutral	Twitter	F					"The mess that is elite college admissions, explained by a former dean
https://t.co/FbJnJSgiYZ #collegeadmissionsscandal https://t.co/WT1zSeYO6V"	Tweet		
1126286348032401409		http://twitter.com/JCVD7721/status/1126286348032401409	RT @EpochTimes #CollegeAdmissionsScandal: Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA	@JCVD7721	Michael Atlas Cirelli	United States of America	Florida	Fort Pierce	Neutral	Neutral	Twitter	M					"RT @EpochTimes #CollegeAdmissionsScandal:
Lawyers representing #LoriLoughlin and husband #MossimoGiannulli say their clients have a good chance of being acquitted, according to sources close to the embattled actress. https://t.co/CV9qXrEKxA"	Retweet		
