GUID	Date (GMT)	URL	Contents	Author	Name	Country	State/Region	City/Urban Area	Category	Emotion	Source	Gender	Posts	Followers	Following	Influence Score	Post Title	Post Type	Image URL	Brand
1120800282361749506		http://twitter.com/roncaruthers/status/1120800282361749506	Freaking hilarious. #collegeadmissionsscandal with a side of the Creepy Porn Lawyer and Julian Assange Jail Cell Cold Open - SNL https://t.co/zbruorNUaH via @YouTube	@roncaruthers	Ron Caruthers	United States of America	California	Oceanside	Positive	Disgust	Twitter	M					"Freaking hilarious. #collegeadmissionsscandal with a side of the Creepy Porn Lawyer and Julian Assange

Jail Cell Cold Open - SNL https://t.co/zbruorNUaH via @YouTube"	Tweet		
1120500203520499714		http://twitter.com/selmekki/status/1120500203520499714	"RT @EdTrust ""The Hollywood types who used their wealth to push other people to the back of the line is symptomatic of a system that cares more about taking care of the wealthy than the poor & of uplifting whiteness over humanity."" @selmekki https://t.co/DxhkhJtbVj #CollegeAdmissionsScandal"	@selmekki	Sharif El-Mekki				Neutral	Disgust	Twitter	M					"RT @EdTrust ""The Hollywood types who used their wealth to push other people to the back of the line is symptomatic of a system that cares more about taking care of the wealthy than the poor & of uplifting whiteness over humanity."" @selmekki https://t.co/DxhkhJtbVj #CollegeAdmissionsScandal"	Retweet		
1120706555551408129		http://twitter.com/toviasmithnpr/status/1120706555551408129	RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	@toviasmithnpr	tovia smith	United States of America			Neutral	Neutral	Twitter						RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	Retweet		
1120612934923821056		http://twitter.com/JSAPROMAN/status/1120612934923821056	RT @Matthew71693270 @BullPup2A @rosedixontx @ewarren If u can't convince a bank into a student loan maybe u shouldn't be going. #StudentLoan #collegeadmissionsscandal #GovernmentCheese https://t.co/o9UUTlqN4q	@JSAPROMAN	J.S. Aguilar				Neutral	Neutral	Twitter						RT @Matthew71693270 @BullPup2A @rosedixontx @ewarren If u can't convince a bank into a student loan maybe u shouldn't be going.  #StudentLoan #collegeadmissionsscandal #GovernmentCheese https://t.co/o9UUTlqN4q	Retweet		
1120737343219146753		http://twitter.com/MorganMWhitley/status/1120737343219146753	This scam caused enourmous outrage across the country, as wealthy parents paid for student admission into USC, UCLA, Stanford and Yale. #collegeadmissionsscandal	@MorganMWhitley	Morgan Whitley	United States of America	Colorado	Boulder	Negative	Sadness	Twitter						This scam caused enourmous outrage across the country, as wealthy parents paid for student admission into USC, UCLA, Stanford and Yale. #collegeadmissionsscandal	Reply		
1120826624939896834		http://twitter.com/AdriftSWVA/status/1120826624939896834	@CNNPolitics That is an irresponsible and ignorant statement from someone with no experience in politics. He has no business commenting publicly on things he knows little of. It's said HIS Harvard acceptance was paid for by his father's donations just like the #CollegeAdmissionsScandal.	@AdriftSWVA	Continuum	United States of America	Virginia		Negative	Sadness	Twitter						@CNNPolitics That is an irresponsible and ignorant statement from someone with no experience in politics. He has no business commenting publicly on things he knows little of. It's said HIS Harvard acceptance was paid for by his father's donations just like the #CollegeAdmissionsScandal.	Reply		
1120478306682511360		http://twitter.com/BillieBella/status/1120478306682511360	#FelicityHuffman #collegeadmissionsscandal #BlackLivesMatter #ADOS @DNC when you put an end to this BS you can have my vote but not before 😒 https://t.co/GCQFcO4sbB	@BillieBella	BillieBella	United States of America			Positive	Anger	Twitter						#FelicityHuffman #collegeadmissionsscandal #BlackLivesMatter #ADOS @DNC when you put an end to this BS you can have my vote but not before 😒 https://t.co/GCQFcO4sbB	Tweet		
1120821953307111424		http://twitter.com/IndependentInst/status/1120821953307111424	There is some fairly compelling evidence that admission to a prestigious school is not always the assumed ticket to lifetime fulfillment and happiness. #VarsityBlues #collegeadmissionsscandal https://t.co/HAzqxNlSiA	@IndependentInst	Independent Institute	United States of America	California	San Francisco	Neutral	Joy	Twitter						There is some fairly compelling evidence that admission to a prestigious school is not always the assumed ticket to lifetime fulfillment and happiness. #VarsityBlues #collegeadmissionsscandal https://t.co/HAzqxNlSiA	Tweet		
1120711427143036928		http://twitter.com/Brightly50/status/1120711427143036928	#collegeadmissionsscandal #CollegeCheatingScandal Lori Loughlin & Husband Demand Government Turn Over All Evidence in College Bribery Case https://t.co/qsFKBsluxq	@Brightly50	Formerly Brightly5 LVP Bot#1 🤖				Neutral	Fear	Twitter						"#collegeadmissionsscandal #CollegeCheatingScandal  Lori Loughlin & Husband Demand Government Turn Over All Evidence in College Bribery Case
 https://t.co/qsFKBsluxq"	Tweet		
1120838645429280769		http://twitter.com/evewhite5500/status/1120838645429280769	RT @DawsonSField Interesting, the #collegeadmissionsscandal is connecting to the British Columbia #MoneyLaundering scandal. Which connects to #JustinTrudeau firing his Attorney General for not covering up bribery to Libya & many other oil producing countries. #ButNothingsHappenning! https://t.co/XVCiuhJ8T2	@evewhite5500	EVE WHITE	United States of America	Minnesota	Minneapolis	Neutral	Neutral	Twitter	F					RT @DawsonSField Interesting, the #collegeadmissionsscandal is connecting to the British Columbia #MoneyLaundering scandal. Which connects to #JustinTrudeau firing his Attorney General for not covering up bribery to Libya & many other oil producing countries. #ButNothingsHappenning! https://t.co/XVCiuhJ8T2	Retweet		
1120536770070876160		http://twitter.com/JLMarchese111/status/1120536770070876160	@joelcifer @JackPosobiec You should keep it. You don't have to buy a house, car or stock you cannot afford either. College these days is only about making #elites #liberals money. #collegeadmissionsscandal	@JLMarchese111	JamesMarchese MPA JD	United States of America	New Jersey	New York	Negative	Unclassified	Twitter						@joelcifer @JackPosobiec You should keep it.  You don't have to buy a house, car or stock you cannot afford either.  College these days is only about making #elites #liberals money. #collegeadmissionsscandal	Reply		
1120527102024003584		http://twitter.com/us101racing/status/1120527102024003584	@realDonaldTrump #fortherecord #WeThePeople deserve to see the #unredacted records of the biggest fraud to ever hold office next to @RepJerryNadler @SpeakerPelosi @SenSchumerGSPP @SenSchumer especially in light of the big #collegeadmissionsscandal https://t.co/kpmG1XEqzx	@us101racing	NYX Foundation	United States of America	Nevada	Reno	Positive	Unclassified	Twitter						@realDonaldTrump #fortherecord #WeThePeople deserve to see the #unredacted records of the biggest fraud to ever hold office next to @RepJerryNadler @SpeakerPelosi @SenSchumerGSPP @SenSchumer especially in light of the big #collegeadmissionsscandal https://t.co/kpmG1XEqzx	Reply		
1120698813801553920		http://twitter.com/PetesWire/status/1120698813801553920	RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	@PetesWire	Peter Wilson	United States of America	Massachusetts	Boston	Neutral	Neutral	Twitter	M					RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	Retweet		
1120808313741086720		http://twitter.com/AlisonCraft10/status/1120808313741086720	Always join here v v https://t.co/yzFxiD1yKC v v #UnitedStates #Canada #Australia #germanywithluv #Belgium #UnitedKingdom #frances #BongaCams #webcamtoy #webcamcolombia #collegeadmissionsscandal #CollegeCheatingScandal https://t.co/Z3ZzjuML37	@AlisonCraft10	Alison Craft	Canada	Ontario		Neutral	Neutral	Twitter	F					"Always join here 
v
v
https://t.co/yzFxiD1yKC
v
v
#UnitedStates 
#Canada 
#Australia 
#germanywithluv 
#Belgium 
#UnitedKingdom 
#frances 
#BongaCams 
#webcamtoy 
#webcamcolombia 
#collegeadmissionsscandal 
#CollegeCheatingScandal https://t.co/Z3ZzjuML37"	Tweet		
1120819871678386181		http://twitter.com/donod747/status/1120819871678386181	@WSJ Having worked with @WakeForest people, I was shocked that @DemonDeacons lady's volleyball coach was involved in #CollegeAdmissionsScandal. How did WFU get in SAME basket as USC, Yale, Stanford:?? WFU coach came from USC coaching ranks! #scandal #college #school #students #cheat https://t.co/xGDlxtGleR	@donod747	upwithed	United States of America	Ohio		Neutral	Surprise	Twitter						@WSJ Having worked with @WakeForest people, I was shocked that @DemonDeacons lady's volleyball coach was involved in #CollegeAdmissionsScandal. How did WFU get in SAME basket as USC, Yale, Stanford:??  WFU coach came from USC coaching ranks! #scandal #college #school #students #cheat https://t.co/xGDlxtGleR	Reply		
1120563998607446017		http://twitter.com/Buddhist66/status/1120563998607446017	RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla	@Buddhist66	Mommy Has a Potty Mouth.	United States of America			Neutral	Neutral	Twitter						"RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. 

Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla"	Retweet		
1120692026033549312		http://twitter.com/Bernie2020FLFAN/status/1120692026033549312	RT @OzForBernie @LeftwardSwing @HarvardCentrist It looked like @CNN vetted questions from #CollegeAdmissionsScandal students. #VarsityBlues kids are completely clueless what the difference is between communism and democratic socialism. It’s really making the case for #CollegeForAll. Save America from Ivy League education envy.	@Bernie2020FLFAN	#UnionStrong🔥4🔥#Bernie2020🔥Central🔥#Florida🔥FAN	United States of America	Florida		Neutral	Neutral	Twitter						RT @OzForBernie @LeftwardSwing @HarvardCentrist It looked like @CNN vetted questions from #CollegeAdmissionsScandal students. #VarsityBlues kids are completely clueless what the difference is between communism and democratic socialism. It’s really making the case for #CollegeForAll. Save America from Ivy League education envy.	Retweet		
1120700512708415490		http://twitter.com/avidbooknut/status/1120700512708415490	RT @DoughertyJC #BREAKING: A USC coach & a parent are set to plead guilty in #CollegeAdmissionsScandal. The coach, Janke, is accused of making multiple fake athletic profiles for students, even allegedly for Lori Loughlin’s daughters. #7News https://t.co/WWesPreX5u	@avidbooknut	Book Lover				Negative	Neutral	Twitter						RT @DoughertyJC #BREAKING: A USC coach & a parent are set to plead guilty in #CollegeAdmissionsScandal. The coach, Janke, is accused of making multiple fake athletic profiles for students, even allegedly for Lori Loughlin’s daughters. #7News https://t.co/WWesPreX5u	Retweet		
1120565399215538177		http://twitter.com/NaomiFrances1/status/1120565399215538177	@mceg1965 @WhoCare6969 the HUMAN MOLD #Epstein #collegeadmissionsscandal #robertkraft GREW under BOTH PARTIES! 🤮🤮🤮🤮🤮 CONGRESS-like lawyers-sleeps together LIKE FLEA RIDDEN DOGS after their SHOWs. FOCUS on Life, Liberty & Pursuit of OUR Happiness n th space around OUR FEET! THAT is reality $gs $f	@NaomiFrances1	Naomi Frances	United States of America			Positive	Joy	Twitter	F					"@mceg1965 @WhoCare6969 the HUMAN MOLD #Epstein #collegeadmissionsscandal #robertkraft
GREW under BOTH PARTIES! 🤮🤮🤮🤮🤮
CONGRESS-like lawyers-sleeps together LIKE FLEA RIDDEN DOGS
after their SHOWs.

FOCUS on Life, Liberty & Pursuit of OUR Happiness 
n th space around OUR FEET!
THAT is reality
$gs $f"	Reply		
1120804797475631104		http://twitter.com/ComputerServerz/status/1120804797475631104	RT @MikeSchiemer The Risks Of Using Cheap Essay Writing Services https://t.co/CDm0flvOCo / #Essay #Essays #Writing #CollegeAdmission #CollegeAdmissionsScandal https://t.co/BFSkjJZ8Fn	@ComputerServerz	Cheap Computer Servers & Web Hosting				Neutral	Joy	Twitter						RT @MikeSchiemer The Risks Of Using Cheap Essay Writing Services https://t.co/CDm0flvOCo  /  #Essay #Essays #Writing #CollegeAdmission #CollegeAdmissionsScandal https://t.co/BFSkjJZ8Fn	Retweet		
1120698852993060865		http://twitter.com/JimMacKayOnAir/status/1120698852993060865	RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	@JimMacKayOnAir	JimMacKayOnAir	United States of America	New York	New York	Neutral	Neutral	Twitter						RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	Retweet		
1120648471600664578		http://twitter.com/ZaleskiLuke/status/1120648471600664578	RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla	@ZaleskiLuke	Luke Zaleski				Neutral	Neutral	Twitter	M					"RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. 

Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla"	Retweet		
1120770085361033216		http://twitter.com/AdmissionsRoute/status/1120770085361033216	not all of us in this field are unethical #collegeadmissionsscandal if you, or someone you know, would like help with college admissions from an ethical, dedicated and experienced professional contact me for a free 30 min. phone consult 424-835-0803 https://t.co/AnhnjbvkGO	@AdmissionsRoute	Admissions Route	United States of America			Neutral	Anger	Twitter						not all of us in this field are unethical #collegeadmissionsscandal if you, or someone you know, would like help with college admissions from an ethical, dedicated and experienced professional contact me for a free 30 min. phone consult 424-835-0803  https://t.co/AnhnjbvkGO	Tweet		
1120685519245959168		http://twitter.com/OzForBernie/status/1120685519245959168	@LeftwardSwing @HarvardCentrist It looked like @CNN vetted questions from #CollegeAdmissionsScandal students. #VarsityBlues kids are completely clueless what the difference is between communism and democratic socialism. It’s really making the case for #CollegeForAll. Save America from Ivy League education envy.	@OzForBernie	🇦🇺 Australia For Bernie  🇺🇸	Australia			Neutral	Sadness	Twitter						@LeftwardSwing @HarvardCentrist It looked like @CNN vetted questions from #CollegeAdmissionsScandal students. #VarsityBlues kids are completely clueless what the difference is between communism and democratic socialism. It’s really making the case for #CollegeForAll. Save America from Ivy League education envy.	Reply		
1120532741169324032		http://twitter.com/TinaViju/status/1120532741169324032	#resilience #collegeadmissionsscandal #parenting Hey Kids, Everything Is NOT Awesome. https://t.co/YymxUkMrFA	@TinaViju	Tina Viju				Neutral	Joy	Twitter	F					"#resilience #collegeadmissionsscandal #parenting
Hey Kids, Everything Is NOT Awesome. https://t.co/YymxUkMrFA"	Tweet		
1120764468034666497		http://twitter.com/KoodoosLearning/status/1120764468034666497	4 Black Students At Elite Universities Speak Out About College Admissions Scandal And How They Earned Their Way To The Top Thanks to @Blavity : https://t.co/SaNq2YSGWr #College #CollegeAdmissionsScandal #Minorties #EliteColleges #IvyLeague #Undergraduate #CollegeAdmissions https://t.co/OyX7SvYhsB	@KoodoosLearning	Koodoos	United States of America	Washington	Seattle	Neutral	Joy	Twitter						"4 Black Students At Elite Universities Speak Out About College Admissions Scandal And How They Earned Their Way To The Top

Thanks to @Blavity : https://t.co/SaNq2YSGWr

#College #CollegeAdmissionsScandal #Minorties #EliteColleges #IvyLeague #Undergraduate #CollegeAdmissions https://t.co/OyX7SvYhsB"	Tweet		
1120820760463986694		http://twitter.com/IndependentInst/status/1120820760463986694	There is some fairly compelling evidence that admission to a prestigious school is not always the assumed ticket to lifetime fulfillment and happiness. #VarsityBlues #collegeadmissionsscandal https://t.co/HAzqxNDtHa	@IndependentInst	Independent Institute	United States of America	California	San Francisco	Neutral	Joy	Twitter						There is some fairly compelling evidence that admission to a prestigious school is not always the assumed ticket to lifetime fulfillment and happiness. #VarsityBlues #collegeadmissionsscandal https://t.co/HAzqxNDtHa	Tweet		
1120624751809060865		http://twitter.com/rhondalburns/status/1120624751809060865	RT @Matthew71693270 @BullPup2A @rosedixontx @ewarren If u can't convince a bank into a student loan maybe u shouldn't be going. #StudentLoan #collegeadmissionsscandal #GovernmentCheese https://t.co/o9UUTlqN4q	@rhondalburns	Ron U S Patriot	United States of America	Florida		Neutral	Neutral	Twitter	M					RT @Matthew71693270 @BullPup2A @rosedixontx @ewarren If u can't convince a bank into a student loan maybe u shouldn't be going.  #StudentLoan #collegeadmissionsscandal #GovernmentCheese https://t.co/o9UUTlqN4q	Retweet		
1120815863718977538		http://twitter.com/AlisonCraft10/status/1120815863718977538	finding sexy girls https://t.co/yzFxiD1yKC v v v #UnitedStates #Canada #Australia #germanywithluv #Belgium #UnitedKingdom #frances #BongaCams #webcamtoy #webcamcolombia #collegeadmissionsscandal #CollegeCheatingScandal https://t.co/2YEgUuIetb	@AlisonCraft10	Alison Craft	Canada	Ontario		Positive	Neutral	Twitter	F					"finding sexy girls https://t.co/yzFxiD1yKC
v
v
v
#UnitedStates 
#Canada 
#Australia 
#germanywithluv 
#Belgium 
#UnitedKingdom 
#frances 
#BongaCams 
#webcamtoy 
#webcamcolombia 
#collegeadmissionsscandal 
#CollegeCheatingScandal https://t.co/2YEgUuIetb"	Tweet		
1120787009910390784		http://twitter.com/WestCoastTrial/status/1120787009910390784	RT @NewsroomPR Neama Rahmani, President and co-founder of @WestCoastTrial Lawyers, comments on Lori Loughlin's decision to plead not guilty in the #CollegeAdmissionsScandal, via @usweekly. Read his expert analysis here: https://t.co/IyE4FZvHYI #Loughlin #lawyer	@WestCoastTrial	WestCoastTrialLawyer	United States of America	California	Los Angeles	Neutral	Neutral	Twitter						RT @NewsroomPR Neama Rahmani, President and co-founder of @WestCoastTrial Lawyers, comments on Lori Loughlin's decision to plead not guilty in the #CollegeAdmissionsScandal, via @usweekly. Read his expert analysis here: https://t.co/IyE4FZvHYI #Loughlin #lawyer	Retweet		
1120799520521109506		http://twitter.com/SmartestDADcom/status/1120799520521109506	Will #college be worth it for your kids? #collegeadmissionsscandal #UniversityChallenge 4 People on Feeling Crushed by Their Student Debt https://t.co/1Y7mo721Yj https://t.co/LvI0zIC6SO	@SmartestDADcom	Smartest Dad	United States of America	California	San Diego	Neutral	Sadness	Twitter						"Will #college be worth it for your kids?

#collegeadmissionsscandal #UniversityChallenge

4 People on Feeling Crushed by Their Student Debt 

https://t.co/1Y7mo721Yj https://t.co/LvI0zIC6SO"	Tweet		
1120508850623348736		http://twitter.com/ThePearlPost/status/1120508850623348736	What are your thoughts on the #collegeadmissionsscandal? Read Rosa Lemus' opinion and watch a video of other staff members voicing their thoughts on this issue, which has rocked the college admission process. https://t.co/fCwlRJvpsX	@ThePearlPost	DPMHS Student Media	United States of America	California		Neutral	Neutral	Twitter						"What are your thoughts on the #collegeadmissionsscandal? Read Rosa Lemus' opinion and watch a video of other staff members voicing their thoughts on this issue, which has rocked the college admission process. 
https://t.co/fCwlRJvpsX"	Tweet		
1120701486802046980		http://twitter.com/ToddKazakiewich/status/1120701486802046980	RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	@ToddKazakiewich	Todd Kazakiewich	United States of America	Massachusetts	Boston	Neutral	Neutral	Twitter	M					RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	Retweet		
1120779676627038214		http://twitter.com/odaatntucson/status/1120779676627038214	RT @jewels_my @cnnbrk Let’s see how many faculty etc that #LoriLoughlin can take down with this #CollegeAdmissionsScandal ?? It’s so pathetic Lori didn’t plead guilty!! Bad example for her daughters. They may be just as bad now. 🤦‍♀️ @USC #USC	@odaatntucson	Leslie W				Negative	Disgust	Twitter	F					RT @jewels_my @cnnbrk Let’s see how many faculty etc that #LoriLoughlin can take down with this #CollegeAdmissionsScandal ??  It’s so pathetic Lori didn’t plead guilty!! Bad example for her daughters. They may be just as bad now. 🤦‍♀️ @USC #USC	Retweet		
1120758631031382016		http://twitter.com/SahilSt06189376/status/1120758631031382016	RT @judy_katharine Amazon easter giveaway WhatsApp +16155436720 to claim your winning #sugarmomma #collegeadmissionsscandal https://t.co/gEavl5gIeB	@SahilSt06189376	Sahil Stha	India	Karnataka	Bangalore	Neutral	Neutral	Twitter						"RT @judy_katharine Amazon easter giveaway WhatsApp +16155436720 to claim your winning
#sugarmomma #collegeadmissionsscandal https://t.co/gEavl5gIeB"	Retweet		
1120699516246745089		http://twitter.com/DoughertyJC/status/1120699516246745089	#BREAKING: A USC coach & a parent are set to plead guilty in #CollegeAdmissionsScandal. The coach, Janke, is accused of making multiple fake athletic profiles for students, even allegedly for Lori Loughlin’s daughters. #7News https://t.co/WWesPreX5u	@DoughertyJC	Justin Dougherty	United States of America	Massachusetts	Boston	Negative	Sadness	Twitter	M					#BREAKING: A USC coach & a parent are set to plead guilty in #CollegeAdmissionsScandal. The coach, Janke, is accused of making multiple fake athletic profiles for students, even allegedly for Lori Loughlin’s daughters. #7News https://t.co/WWesPreX5u	Tweet		
1120825276827619328		http://twitter.com/PointingUp2/status/1120825276827619328	RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	@PointingUp2	PointingUp NewsGal				Neutral	Neutral	Twitter						RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	Retweet		
1120511936242900995		http://twitter.com/CharlesBLedford/status/1120511936242900995	RT @EpochTimes “Lori is constantly arguing with Mossimo because she is beginning to grasp that they are in very serious jeopardy.” #LoriLoughlin and #MossimoGiannulli pleaded not guilty for their involvement in the #CollegeAdmissionsScandal. https://t.co/JTq6AMMCrC	@CharlesBLedford	Charles B. Ledford	United States of America	Florida		Neutral	Anger	Twitter	M					"RT @EpochTimes “Lori is constantly arguing with Mossimo because she is beginning to grasp that they are in very serious jeopardy.”

#LoriLoughlin and #MossimoGiannulli pleaded not guilty for their involvement in the #CollegeAdmissionsScandal. https://t.co/JTq6AMMCrC"	Retweet		
1120789728473833474		http://twitter.com/newsandventing/status/1120789728473833474	Hey #fiscallyconservative parents, the most expensive colleges hire the best researchers, NOT the best teachers. Spend your money smarter and your kids might too. #TuesdayMotivation #TuesdayThoughts #CollegeCheatingScandal #collegeadmissionsscandal	@newsandventing	Sr-either				Negative	Sadness	Twitter						Hey #fiscallyconservative parents, the most expensive colleges hire the best researchers, NOT the best teachers. Spend your money smarter and your kids might too. #TuesdayMotivation #TuesdayThoughts #CollegeCheatingScandal #collegeadmissionsscandal	Tweet		
